textID,text,selected_text,sentiment
b828402097," Yep. I hope my lame attempt with the spaces helped me to hinder them, lol. I know tomorrow I guess.",helped,positive
7eb393cb1e, when u get a chance can u post a video of tinkerbell saying peekaboo i kinda wana hear him say it,when u get a chance can u post a video of tinkerbell saying peekaboo i kinda wana hear him say it,neutral
f878e15255," I will take pics soon :] Also, I would hang out with you everyday if we lived near each other","I will take pics soon :] Also, I would hang out with you everyday if we lived near each other",neutral
3f6bcd840e,   i fell asleep on the beach and didn`t put on enough sunscreen  lol,i fell asleep on the beach and didn`t put on enough sunscreen,neutral
a5a9d7298c,which is why i can`t wait till i move out of home and life by myself next year  WACKY ADVENTURES EVERY DAY!!!!!,which is why i can`t wait till i move out of home and life by myself next year  WACKY ADVENTURES EVERY DAY!!!!!,neutral
6c0e2fd56e, If you haven`t changed your mind by mid-June then you can have one  x,If you haven`t changed your mind by mid-June then you can have one,neutral
bd10824ad1,Mom has left... again,Mom has left... again,negative
02b20969a3,Going to sleep. Gonna fall asleep playing apps again. Tmrw is going to suck,Tmrw is going to suck,negative
a71b1569d0,"mmm, just had the best delicious chocolate pancakes for tea break. oh thank God for HERHSEY`S Chocolate Syrup!",delicious,positive
9e6ab3b0b5,Wish someone would by my 90mm Mamiya MF lens. Needs the money,Wish someone would by my 90mm Mamiya MF lens. Needs the money,neutral
75b90c5a72,I think i am getting a cold,I think i am getting a cold,neutral
6c50882c36,"where is the love by the black eyed peas, so many memories. Watching the hulk!",love,positive
9ec491ebe6,nt online & mayb next week  if u havent voted pls do: http://bit.ly/hHigd,nt online & mayb next week  if u havent voted pls do:,neutral
890d25403c,researching ecologically friendly carrier bags... its not cheap to be eco friendly,friendly,positive
1f03b34f07,Come See Me Live On Stickam  http://www.stickam.com/valentine_rock,Come See Me Live On Stickam,neutral
0bad869e1c,mOod. was way too much fun. lol..  I lOve to dance TEchno !!! <3 ... life.lOve.stress &&. set backs <3 gnite,mOod. was way too much fun. lol..  I lOve to dance TEchno !!! <3 ... life.lOve.stress &&. set backs <3 gnite,positive
9be061d924,_Monstr  u may try Prism http://prism.mozilla.com/,_Monstr  u may try Prism,neutral
5e93ade51f," hee hee - btw thanks for your LinkedIn tips - i`ve still to use them, but thanks in advance",thanks,positive
89cdcbfb73,everyone`s abandoning the office... I still have 5 hours to go,everyone`s abandoning the office... I still have 5 hours to go,neutral
8f80919e3c, -- That`s got to be hard. My parents have been apart most of their marriage  For 6 months this year t &I will be 10K mi apart,hard.,negative
71cff7e393," Girl, if you were part of the tour, I would seriously be the first in line for tickets.  Just sayin`.","Girl, if you were part of the tour, I would seriously be the first in line for tickets.  Just sayin`.",neutral
d5655b6b30,I miss having nothing to do except lay out beside the pool every day of the summer.  That was much better than spending all day in class.,I miss having nothing to do except lay out beside the pool every day of the summer.  That was much better than spending all day in class.,neutral
0872633f57, I am so sorry.,I am so sorry.,negative
3c0a59d25a,Young money,Young money,neutral
26eff28426,"I`m going through withdrawls,  missing someone!!!!",missing someone!!!!,negative
ef4256f749,_Henrie you are amazingg. replyy! it`s a dream come true if you would reply to me,amazingg.,positive
af99e996db,_north27 http://twitpic.com/4jcjr - Mmm yummy... looks like an invitation to me,yummy..,positive
43ee2ea931," good **** homie, hahahahaha thats what im talkin about  ;)",good,positive
7484e0c885, iknowww! Not many people know about it tho. So I like to keep it my little secret,. So I like to keep it my little secret,positive
39d08a7eab,Can`t wait for the next twitter.,Can`t wait,positive
5ff9641dc0,Another great song to sing along with....    ? http://blip.fm/~5jhtq,great,positive
e8c940f9e3,  its awful. Xxxx,its awful,negative
1122a28c9f,"me and my friends are just sitting here and searching for pictures on google   haha, my friend found pictures of her father! haha",! haha,positive
f3e515653b,French isn`t meant to be taught to asians,French isn`t meant to be taught to asians,neutral
ee88954543,"i`m gonna eat some chips??!! anybody, want some??? hahaha!",hahaha!,positive
fab6b38a62,"Working, Listening to music,Testing out a new singer/guitarist tonight, let`s hope for the best",hope,positive
576e582c02,is up and ready,is up and ready,neutral
f58e1c4ff7,Get on a plane! Come drink my Cristal with me,Get on a plane! Come drink my Cristal with me,neutral
0aa1791075,http://twitpic.com/4wf3a - the definition of true beauty,the definition of true beauty,positive
95737a7640,Getting back my English minor exam soon. dum dum dum duuuum. Me and Margrete had a burping comp. haha. I WON,I WON,positive
bb4ac6eb31,back to work.. with no distractions..,back to work.. with no distractions..,positive
a463952ca8,", OR write a CMS that uses git for versioning  check out rails-git.  I`d be interested in working on something like that.",e interested,positive
28d12bef16," Hey there, I just crop them in Photoshop and play around with the composition. What looks better large etc.","Hey there, I just crop them in Photoshop and play around with the composition. What looks better large etc.",neutral
79cf6c8e4d,ok... finished all the Mikados  Should shut up now! lol,shut,negative
302428f0e1,Checked if there`s a new comment on friendster!,Checked if there`s a new comment on friendster!,neutral
634cd0b8a9, you just got one more!!,you just got one more!!,neutral
62f3074724,ugh. trying to respond to all of the emails/voicemails/facebook messages that I missed while out of town. this could be a while,ugh.,negative
4470a35bd6,loves twitter (Y) 38th post. mwaha  x,loves,positive
e6f5e9817d, oo noo thats not good,s not good,negative
afa6bbf109,_RedBone stop that babe u makin me feel very bad now! :/,feel very bad,negative
244f20e687, Ah that would explain the italian colouring,Ah that would explain the italian colouring,neutral
8aee050b4c,The 'shhh..' stuff is finally all done!,The 'shhh..' stuff is finally all done!,neutral
114778c502," again, agreed. but having a program showing your friends are on facebook would be easier than giving every1 yer info","again, agreed. but having a program showing your friends are on facebook would be easier than giving every1 yer info",neutral
29a4bb11d9,"Acquiring a CentOS live CD, now where did I put my memory stick, I would like to boot from that. I wonder if I left it at home",I would like to boot from that. I wonder if I left it at home,neutral
5e27f061b2, Peek-a-boo!! i can see you!!,Peek-a-boo!! i can see you!!,neutral
b8e5fa66f9, oh hahah thats ok then,oh hahah thats ok then,positive
795d2ec684,"Off to meeting in Lincoln Square, bummer, no more free parking","bummer,",negative
cd382d5712,jerk josh! didn`t even come meet me  - im thinking of a number guess ?,didn`t even come meet me,negative
540537686f, without ur tweets i feel lost hit me with something,lost,negative
b8eb46f4c4, ill buy you one,ill buy you one,neutral
8d338cca4a, Any tips for someone who has only made it 52 on Flight Control?,Any tips for someone who has only made it 52 on Flight Control?,neutral
ff2176fc9f,What`s with the mass exodus from work at half three?  It makes me sad,sad,negative
e8dae9a639,Time to get purrtty. *wink*,Time to get purrtty. *wink*,positive
cab5b2387c,"Why would someone even do something like that, you gotta be pretty **** desperate for attention!!! lol poor keanu",poor keanu,negative
831327dbe1," I like the idea of eliminating bludgers and beaters just tackling ppl, makes it nearly as dangerous as book quidditch",dangerous,negative
dca6000c38," great!!  i`ve gpt tp put the lyrics in, finsih the background, then go over some writing, and then done!!",great!,positive
ffac07a79d,"LaLaLand... why am i liking that song so much?! Anyhoo.... grr I have a cold, but thank goodness though the sore throat has gone!!",liking,positive
3e56c631c0,gotta go! bye twitterland!  good night! i`ll try sleep. so that i will recover easily! still sick!  bye!,gotta go! bye twitterland!  good night! i`ll try sleep. so that i will recover easily! still sick!  bye!,neutral
0e75c78838,has a headaaaaaaaaaaaache,headaaaaaaaaaaaache,negative
ed59e2769a,i always feel last.,i always feel last.,neutral
353704b220,Luking for new background pic......,Luking for new background pic..,neutral
24f121e566, happy mothers day to you as well!,happy mothers day,positive
8324deb046,Getting rather annoyed at my notebook. I know it`s old and has got wrinkles but it`s never been this slow before,annoyed at my notebook. I know it`s old and has got wrinkles but it`s never been this slow before,negative
e1c85f0857, just got them- about to read & reply,just got them- about to read & reply,neutral
37093c7da9, http://twitpic.com/24mer - i like Mr Piggls I mean Pickles!!,- i like Mr Piggls I mean Pickles!!,positive
e6ba90afab,listening through the Mendeed discog once again. I still think their disbanding is a loss.  #metal,I still think their disbanding is a loss.,negative
036fc64d65, dont worry im not!!! i dont get it on my tv,dont worry im not!!! i dont get it on my tv,positive
332d904b14,"Hey Girlie, How are you doing?  ","Hey Girlie, How are you doing?",positive
89e4a3e8b6,"it appears we found the dog.....as we were posting signs with his picture, someone else was posting 'found' signs with his picture....","it appears we found the dog.....as we were posting signs with his picture, someone else was posting 'found' signs with his picture....",neutral
0064be4ccd,Ahh its so gloomy out  I`m pretty sure I just heard thunder eeeeeeek.,Ahh its so gloomy out  I`m pretty sure I just heard thunder eeeeeeek.,neutral
de2ae9b43e," Hi Lisa, you have the most BEAUTIFUL pups! HAPPY MOTHERS DAY!2 Raven, Rio& Thors WONDERFUR mama!!  *kittykisses*","Hi Lisa, you have the most BEAUTIFUL pups! HAPPY MOTHERS DAY!2 Raven, Rio& Thors WONDERFUR mama!!  *kittykisses*",positive
511eff412b,"Crazy Legs is peepin _parks at the pool hahaha She likes graf writers, not b-boys, sorry","at the pool hahaha She likes graf writers, not b-boys, sorry",neutral
59e9329586," So then **** Awesome Super Sexy Stud Muffin Beast, How`s that sound to you ",Awesome,positive
e5871162f6,Ah! Just remembered some (hopefully good) news is coming (hopefully soon) from someone I know... once again may the *happydance* commence,(hopefully good) news is coming (hopefully soon) from someone I know... once again may the *happydance* commence,positive
64adbd5b1f,OMG!!! am luat examenul la SPSS! Me so happy!,happy!,positive
d989fd2790,_II I have no choice  have to get on it!,_II I have no choice  have to get on it!,neutral
db96a9611e,"Made my first Skype to landline call.  Good call quality, quite impressed",Good,positive
71794e8921, I`m jealous - I would love deer steak. One of the downsides of having an almost vegetarian and a carnivore living together,I`m jealous - I would love deer steak. One of the downsides of having an almost vegetarian and a carnivore living together,neutral
83aaaa95a4,Work has really sucked the past 2 days & now my 11:00 meeting on Mon got rescheduled to 9 am! That`s just plain evil...i need a new job!!,sucked,negative
14ec30ea31,  missing jmichelle... told you treat me like a step child! smh,missing,negative
6c27eda4d9, Oh yea! I didn`t think it was open yet! They took over Ben & Jerry`s.  I loved that place.,I loved,positive
